name,rating,myanimelist,veiws,counting_comment,episode_number,myanimelist_id,mean_views,comments
Majutsushi Orphen Hagure Tabi: Seiiki-hen,4.21,https://myanimelist.net/anime/54738/Majutsushi_Orphen_Hagure_Tabi__Seiiki-hen,"[1179, 733, 985, 1195, 1181, 997, 879, 842, 848, 1048, 823, 890]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",9,54738.0,966.6666666666666,0.25
Majutsushi Orphen Hagure Tabi: Urbanrama-hen,2.89,https://myanimelist.net/anime/53162/Majutsushi_Orphen_Hagure_Tabi__Urbanrama-hen,"[4334, 1549, 2077, 1068, 667, 2195, 1639, 1793, 1676, 1529, 1424]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,53162.0,1813.7272727272727,0.0
Makai Ouji: Devils and Realist,6.69,https://myanimelist.net/anime/16890/Makai_Ouji__Devils_and_Realist,"[20440, 7877, 8576, 8485, 12832, 9631, 8816, 8598, 9409, 8514, 7990, 7644]","[3, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0]",9,16890.0,9901.0,0.5
Makai Senki Disgaea,6.96,https://myanimelist.net/anime/860/Makai_Senki_Disgaea,"[2571, 1769, 1788, 1776, 1895, 1869, 1853, 1833, 2031, 1846, 1785, 1865]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,860.0,1906.75,0.0
Maken-Ki!,7.42,https://myanimelist.net/anime/9936/Maken-Ki,"[40261, 14525, 14553, 16060, 26404, 23432, 21202, 18621, 17715, 17390, 15745, 15867]","[4, 2, 0, 6, 1, 1, 1, 0, 0, 0, 0, 2]",9,9936.0,20147.916666666668,1.4166666666666667
Maken-Ki! Two,6.78,https://myanimelist.net/anime/15565/Maken-Ki_Two,"[42770, 15001, 23094, 18178, 16361, 15937, 15709, 13674, 13173, 12118]","[0, 2, 0, 2, 2, 1, 4, 0, 1, 0]",9,15565.0,18601.5,1.2
Makeruna!! Aku no Gundan!,5.4,https://myanimelist.net/anime/34888/Makeruna_Aku_no_Gundan,"[1831, 1752, 1717, 1819, 1898, 1912, 1761, 1786, 1813, 1683, 1622, 1865]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,34888.0,1788.25,0.0
Makura no Danshi,3.42,https://myanimelist.net/anime/30705/Makura_no_Danshi,"[3961, 2348, 2468, 2241, 2123]","[1, 0, 0, 0, 0]",5,30705.0,2628.2,0.2
Mama wa Shougaku 4 Nensei,7.7,https://myanimelist.net/anime/333/Mama_wa_Shougaku_4_Nensei,"[9965, 2839, 2573, 2589, 2539, 2555, 2691, 2653, 2605, 2708, 2638, 3637, 2568, 2810, 2794, 2506, 2612, 3437, 2626, 2660, 2745, 4835, 2975, 2882, 2534, 2495, 2520, 3006, 2613, 2551, 2659, 2445, 2952, 2746, 2596, 2386, 2439, 2834, 2421, 2735, 2580, 2461, 2497, 2934, 2528, 4135, 2819, 2759, 2711, 2751]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",9,333.0,2910.98,0.14
Mamahaha no Tsurego ga Motokano datta,6.11,https://myanimelist.net/anime/49470/Mamahaha_no_Tsurego_ga_Motokano_datta,"[9634, 4540, 4642, 5425, 6756, 5725, 5892, 5634, 7134, 5151, 4969, 4647]","[7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0]",9,49470.0,5845.75,1.0
Mamoru-kun ni Megami no Shukufuku wo!,6.07,https://myanimelist.net/anime/1588/Mamoru-kun_ni_Megami_no_Shukufuku_wo,"[8105, 2802, 2905, 3074, 2923, 2828, 3154, 3000, 2856, 2778, 2650, 3911, 3005, 2901, 2698, 2613, 2911, 3175, 3197, 3235, 3242, 3055, 3193, 2974]","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1588.0,3216.0416666666665,0.125
Mamotte Shugogetten!,6.94,https://myanimelist.net/anime/626/Mamotte_Shugogetten,"[5059, 2401, 2217, 2605, 2243, 2189, 2095, 2401, 2610, 2265, 2380, 3185, 2125, 2272, 2575, 2790, 2525, 2643, 2430, 2304, 2426, 2193]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,626.0,2542.409090909091,0.0
Mamotte! Lollipop,7.59,https://myanimelist.net/anime/1509/Mamotte_Lollipop,"[5983, 4999, 3662, 3956, 4121, 3416, 4018, 3499, 3060, 3318, 3569, 3020, 7980]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1509.0,4200.076923076923,0.0
Manaria Friends,6.24,https://myanimelist.net/anime/31537/Manaria_Friends,"[5632, 2933, 4309, 4100, 3273, 3513, 3198, 3078, 3112, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,31537.0,3656.8,0.0
Mangaka-san to Assistant-san to The Animation,7.44,https://myanimelist.net/anime/21863/Mangaka-san_to_Assistant-san_to_The_Animation,"[15638, 5554, 5279, 5190, 8067, 7625, 5905, 6342, 5425, 5648, 5282, 5238]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",9,21863.0,6766.083333333333,0.4166666666666667
Mangirl!,8.01,https://myanimelist.net/anime/14045/Mangirl,"[2986, 2078, 2275, 2096, 2101, 2188, 2224, 2074, 2247, 2114, 2050, 2109, 2167]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,14045.0,2208.3846153846152,0.0
Mangirl!: Asobu Henshuu Girl,6.07,https://myanimelist.net/anime/17351/Mangirl__Asobu_Henshuu_Girl,[3346],[0],1,17351.0,3346.0,0.0
Manyuu Hikenchou,7.11,https://myanimelist.net/anime/10465/Manyuu_Hikenchou,"[26600, 8947, 6981, 8834, 17432, 11894, 10781, 12985, 9141, 8012, 8916, 7645]","[0, 0, 0, 4, 1, 0, 0, 0, 1, 1, 0, 0]",9,10465.0,11514.0,0.5833333333333334
Maou Dante,8.1,https://myanimelist.net/anime/1628/Maou_Dante,"[4898, 2558, 2421, 2558, 2318, 3109, 2859, 2574, 2560, 2512, 2716, 2533, 2642]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1628.0,2789.076923076923,0.0
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",7.98,https://myanimelist.net/anime/40496/Maou_Gakuin_no_Futekigousha__Shijou_Saikyou_no_Maou_no_Shiso_Tensei_shite_Shison-tachi_no_Gakkou_e,"[38556, 25191, 20669, 21197, 25839, 30035, 27994, 27960, 26732, 26397, 23254, 24466, 22458]","[20, 6, 3, 8, 31, 7, 5, 4, 4, 5, 5, 7, 6]",9,40496.0,26211.384615384617,8.538461538461538
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",5.93,https://myanimelist.net/anime/48417/Maou_Gakuin_no_Futekigousha__Shijou_Saikyou_no_Maou_no_Shiso_Tensei_shite_Shison-tachi_no_Gakkou_e_Kayou_II,"[15787, 2365, 2662, 9856, 9742, 7421, 8686, 8138, 2048, 2767, 2832]","[2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",9,48417.0,6573.090909090909,0.6363636363636364
"Maou-sama, Retry!",8.01,https://myanimelist.net/anime/38297/Maou-sama_Retry,"[17424, 12193, 12136, 13816, 14058, 14262, 11924, 11818, 11540, 12276, 10971, 13714]","[3, 1, 0, 9, 2, 1, 0, 2, 0, 0, 0, 0]",9,38297.0,13011.0,1.5
Maoujou de Oyasumi,7.49,https://myanimelist.net/anime/40397/Maoujou_de_Oyasumi,"[7501, 2450, 2066, 2149, 2864, 4389, 2441, 5006, 4302, 4432, 2242, 2155]","[0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0]",9,40397.0,3499.75,0.4166666666666667
Maoyuu Maou Yuusha,8.14,https://myanimelist.net/anime/14833/Maoyuu_Maou_Yuusha,"[20290, 7862, 8507, 8552, 13240, 12712, 10293, 10377, 10216, 9125, 8184, 7855]","[4, 0, 0, 4, 0, 1, 0, 4, 0, 6, 0, 0]",9,14833.0,10601.083333333334,1.5833333333333333
Marginal#4: Kiss kara Tsukuru Big Bang,6.13,https://myanimelist.net/anime/33788/Marginal4__Kiss_kara_Tsukuru_Big_Bang,"[9917, 3267, 3270, 3155, 7374, 4389, 3994, 3734, 3947, 4616, 3275, 3967]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",9,33788.0,4575.416666666667,0.08333333333333333
Maria-sama ga Miteru,6.15,https://myanimelist.net/anime/158/Maria-sama_ga_Miteru,"[5125, 2307, 2573, 2794, 2506, 3125, 2864, 2515, 2840, 2603, 2538, 2614, 2394]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,158.0,2830.6153846153848,0.07692307692307693
Maria-sama ga Miteru: Haru,6.25,https://myanimelist.net/anime/444/Maria-sama_ga_Miteru__Haru,"[6074, 2669, 2837, 3229, 3491, 3314, 3286, 2741, 2855, 2687, 2585, 2551, 2965]","[2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,444.0,3175.6923076923076,0.38461538461538464
Maria†Holic,6.05,https://myanimelist.net/anime/5030/Maria%E2%80%A0Holic,"[7227, 2398, 2646, 3066, 3597, 3769, 3464, 3229, 2809, 2507, 3154, 2523]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,5030.0,3365.75,0.0
Maria†Holic Alive,7.05,https://myanimelist.net/anime/9712/Maria%E2%80%A0Holic_Alive,"[5584, 2347, 2341, 2422, 2657, 2588, 2487, 2384, 2415, 2496, 2228, 2411]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,9712.0,2696.6666666666665,0.0
Marmalade Boy,7.46,https://myanimelist.net/anime/334/Marmalade_Boy,"[18439, 8236, 6525, 6273, 7654, 9791, 10315, 9248, 9172, 9422, 8280, 9239, 9539, 7104, 7915, 8486, 8013, 7512, 8767, 8032, 8400, 7711, 8563, 7528, 6682, 7318, 9369, 7621, 6187, 6405, 6488, 6430, 6787, 6848, 7543, 5997, 7315, 6752, 6817, 6283, 6516, 6313, 6120, 4532, 6278, 6391, 6972, 6945, 6312, 6180, 6296, 5694, 4513, 4578, 4285, 6748, 4983, 4301, 5643, 5197, 4939, 6344, 4635, 4320, 5365, 4195, 7668, 5876, 5212, 5488, 5147, 5313, 5283, 8638, 5953, 7652]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0]",9,334.0,6945.144736842105,0.13157894736842105
Mars Red,5.61,https://myanimelist.net/anime/41265/Mars_Red,"[6263, 1968, 1826, 1937, 1964, 4241, 3488, 3581, 3771, 1613, 1605, 1945, 1898]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,41265.0,2776.923076923077,0.0
Masamune-kun no Revenge,7.48,https://myanimelist.net/anime/33487/Masamune-kun_no_Revenge,"[58752, 24872, 23619, 29680, 41192, 35913, 32113, 29781, 28657, 28938, 26946, 24321]","[3, 2, 9, 16, 2, 4, 6, 2, 1, 3, 5, 3]",9,33487.0,32065.333333333332,4.666666666666667
Masamune-kun no Revenge R,5.81,https://myanimelist.net/anime/51498/Masamune-kun_no_Revenge_R,"[3332, 1811, 1666, 2124, 2416, 2076, 2345, 2083, 2029, 2210, 2045, 1849]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",9,51498.0,2165.5,0.08333333333333333
Mashiro no Oto,6.58,https://myanimelist.net/anime/42590/Mashiro_no_Oto,"[6323, 3534, 1884, 4138, 5284, 5060, 4591, 4725, 4436, 4719, 4205, 3527]","[2, 0, 0, 3, 1, 1, 0, 0, 1, 0, 0, 0]",9,42590.0,4368.833333333333,0.6666666666666666
Mashiro-iro Symphony: The Color of Lovers,7.75,https://myanimelist.net/anime/10397/Mashiro-iro_Symphony__The_Color_of_Lovers,"[11465, 4982, 5875, 5548, 7767, 5887, 6551, 6133, 6389, 5602, 5500, 6341]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0]",9,10397.0,6503.333333333333,0.25
Mashle,6.89,https://myanimelist.net/anime/52211/Mashle,"[16664, 8288, 7958, 7946, 7728, 8394, 8656, 8531, 9317, 8264, 8293, 8676]","[4, 8, 1, 2, 1, 1, 0, 0, 3, 1, 0, 2]",9,52211.0,9059.583333333334,1.9166666666666667
Mashle 2nd Season,7.91,https://myanimelist.net/anime/55813/Mashle_2nd_Season,"[6644, 2773, 1433, 5610, 5148, 4690, 5478, 4261, 4055, 3965, 3693]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",9,55813.0,4340.909090909091,0.18181818181818182
Mashle: Mash Burnedead to Fushigi na Tegami,6.28,https://myanimelist.net/anime/55339/Mashle__Mash_Burnedead_to_Fushigi_na_Tegami,[4522],[1],1,55339.0,4522.0,1.0
Masou Gakuen HxH,7.62,https://myanimelist.net/anime/31845/Masou_Gakuen_HxH,"[105795, 25397, 25152, 26948, 48826, 37875, 47557, 37143, 35055, 34356, 34575, 30901]","[10, 2, 0, 9, 2, 4, 11, 4, 4, 2, 6, 16]",9,31845.0,40798.333333333336,5.833333333333333
Master Keaton,7.68,https://myanimelist.net/anime/1483/Master_Keaton,"[3987, 2425, 2770, 3048, 2529, 2726, 2851, 2826, 2500, 2557, 2339, 3111, 2407, 2607, 2893, 2363, 2464, 2865, 2687, 2832, 2868, 2693, 2795, 2613]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",9,1483.0,2739.8333333333335,0.041666666666666664
Master Keaton OVA,8.42,https://myanimelist.net/anime/1910/Master_Keaton_OVA,"[6344, 2449, 2705, 2828, 2729, 2498, 2930, 2676, 2660, 2913, 3053, 2948, 3072, 2458, 2706]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1910.0,2997.9333333333334,0.0
Master Mosquiton,6.78,https://myanimelist.net/anime/1805/Master_Mosquiton,"[11672, 3068, 2999, 2826, 3296, 2979]","[0, 0, 0, 0, 0, 0]",6,1805.0,4473.333333333333,0.0
Master of Torque,5.22,https://myanimelist.net/anime/23387/Master_of_Torque,"[4674, 2160, 2475, 1878]","[0, 0, 0, 0]",4,23387.0,2796.75,0.0
Matantei Loki Ragnarok,7.41,https://myanimelist.net/anime/335/Matantei_Loki_Ragnarok,"[6107, 2933, 2655, 3038, 2787, 2627, 2579, 3154, 2753, 2664, 2519, 3437, 2755, 2606, 2529, 2723, 3267, 2747, 2702, 3463, 2834, 3219, 3131, 2891, 2951, 2965]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,335.0,3001.3846153846152,0.038461538461538464
Mawaru Penguindrum,8.01,https://myanimelist.net/anime/10721/Mawaru_Penguindrum,"[6078, 2961, 2671, 2692, 2625, 2598, 2731, 2420, 2444, 2440, 2579, 3525, 2451, 2574, 2746, 2411, 2612, 3068, 2829, 2982, 3385, 2691, 2705, 2857]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,10721.0,2878.125,0.0
Mayo Chiki!,6.78,https://myanimelist.net/anime/10110/Mayo_Chiki,"[34960, 13269, 12714, 13534, 13063, 21331, 17674, 16579, 16927, 15477, 15278, 14126, 14192]","[0, 0, 0, 0, 3, 1, 0, 2, 2, 2, 2, 2, 0]",9,10110.0,16855.69230769231,1.0769230769230769
Mayoi Neko Overrun!,6.97,https://myanimelist.net/anime/7590/Mayoi_Neko_Overrun,"[12458, 3344, 3324, 3548, 4838, 4080, 4738, 3745, 4120, 3595, 3739, 3408]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,7590.0,4578.083333333333,0.3333333333333333
Mayoiga,7.25,https://myanimelist.net/anime/32438/Mayoiga,"[6041, 3686, 3765, 3524, 3937, 3468, 4047, 4057, 3120, 3785, 3763, 4064]","[0, 2, 3, 1, 0, 0, 37, 1, 0, 1, 0, 0]",9,32438.0,3938.0833333333335,3.75
Mayonaka no Occult Koumuin,6.63,https://myanimelist.net/anime/37964/Mayonaka_no_Occult_Koumuin,"[6045, 2879, 3247, 2904, 3489, 3464, 2747, 2686, 2889, 2706, 3150, 2945]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",9,37964.0,3262.5833333333335,0.16666666666666666
Maze☆Bakunetsu Jikuu (TV),5.93,https://myanimelist.net/anime/1161/Maze%E2%98%86Bakunetsu_Jikuu_TV,"[4364, 2283, 2405, 2308, 2249, 2527, 2106, 2276, 2127, 2436, 2150, 2753, 2177, 2305, 2271, 2269, 2160, 2408, 2532, 2301, 2402, 2454, 2354, 2286, 2514]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1161.0,2416.68,0.0
Mazinger Z,7.11,https://myanimelist.net/anime/2253/Mazinger_Z,"[5769, 2455, 2463, 2625, 2574, 2680, 2615, 2407, 2469, 2438, 2736, 3636, 2365, 2875, 2549, 2876, 2568, 2477, 2754, 4862, 4320, 3307, 2841, 3176, 2615, 2979, 3195, 4726, 4228, 2957, 2771, 2867, 2741, 2536, 3452, 3727, 3061, 2844, 3397, 3064, 4112, 3242, 2829, 2750, 2514, 3506, 3088, 3421, 2716, 2841, 3954, 2423, 3287, 2958, 3305, 2444, 2709, 3136, 3169, 2569, 2699, 2317, 2597, 3372, 2819, 3104, 3026, 2795, 3209, 2493, 3042, 2854, 2534, 2304, 2635, 2782, 2859, 2521, 2433, 2565, 3309, 3050, 2332, 2480, 2211, 2473, 2745, 2359, 3216, 2337, 3293, 3114]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",92,2253.0,2954.8804347826085,0.010869565217391304
Mazinkaiser,7.41,https://myanimelist.net/anime/1064/Mazinkaiser,"[13152, 4578, 4009, 3938, 3961, 3107, 4063]","[0, 0, 0, 0, 0, 0, 0]",7,1064.0,5258.285714285715,0.0
Mazinkaiser: Shitou! Ankoku Dai Shogun,7.28,https://myanimelist.net/anime/2734/Mazinkaiser__Shitou_Ankoku_Dai_Shogun,[6529],[0],1,2734.0,6529.0,0.0
Mecha-ude,6.02,https://myanimelist.net/anime/37760/Mecha-ude,[5441],[0],1,37760.0,5441.0,0.0
Medaka Box,7.35,https://myanimelist.net/anime/11761/Medaka_Box,"[10981, 4561, 4596, 4751, 7175, 5833, 5287, 5356, 5566, 4643, 5268, 4967]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",9,11761.0,5748.666666666667,0.08333333333333333
Medaka Box Abnormal,5.91,https://myanimelist.net/anime/14527/Medaka_Box_Abnormal,"[11218, 5317, 5754, 6110, 6556, 5865, 5636, 5079, 5956, 4533, 4781, 5034]","[0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 0]",9,14527.0,5986.583333333333,0.4166666666666667
Megalo Box,7.8,https://myanimelist.net/anime/36563/Megalo_Box,"[10778, 5813, 6125, 5040, 7157, 8576, 6313, 5923, 6455, 6202, 5783, 6102, 6409]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",9,36563.0,6667.384615384615,0.07692307692307693
Megami Kouhosei,6.53,https://myanimelist.net/anime/888/Megami_Kouhosei,"[5836, 2246, 2284, 2634, 2919, 2536, 2340, 2528, 2394, 2350, 2486, 2328]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,888.0,2740.0833333333335,0.08333333333333333
Megami no Café Terrace,6.99,https://myanimelist.net/anime/52973/Megami_no_Café_Terrace,"[3142, 2162, 2044, 2188, 2084, 2105, 2508, 2338, 2410, 2124, 2228, 2004]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0]",9,52973.0,2278.0833333333335,0.25
Megane na Kanojo,6.76,https://myanimelist.net/anime/9335/Megane_na_Kanojo,"[5327, 1941, 2124, 1906]","[0, 0, 0, 0]",4,9335.0,2824.5,0.0
Meganebu!,7.7,https://myanimelist.net/anime/19257/Meganebu,"[3076, 2115, 2093, 1985, 1703, 2511, 2224, 2266, 2182, 2201, 2184, 2025]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,19257.0,2213.75,0.08333333333333333
Megumi no Daigo: Kyuukoku no Orange,6.2,https://myanimelist.net/anime/53848/Megumi_no_Daigo__Kyuukoku_no_Orange,"[3761, 3195, 2078, 2511, 1942, 1411, 1060, 730, 594, 450, 414, 3406, 328, 331, 249, 113, 3490, 2680, 2932, 3066, 3331, 2806, 2974]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",9,53848.0,1906.608695652174,0.08695652173913043
Megumi no Daigo: Kyuukoku no Orange Recaps,5.82,https://myanimelist.net/anime/57609/Megumi_no_Daigo__Kyuukoku_no_Orange_Recaps,[518],[0],1,57609.0,518.0,0.0
Meiji Gekken: 1874,5.76,https://myanimelist.net/anime/57502/Meiji_Gekken__1874,"[939, 150, 1280, 556, 372, 413, 380, 230, 258, 236]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,57502.0,481.4,0.0
Meiken Lassie,6.98,https://myanimelist.net/anime/3425/Meiken_Lassie,"[4749, 2620, 3140, 2986, 2499, 2968, 2819, 2572, 2529, 2993, 2630, 3512, 2541, 2568, 2553, 2673, 2570, 2699, 2577, 2950, 2836, 3227, 2814, 2847, 2727, 2879]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]",9,3425.0,2864.5384615384614,0.19230769230769232
Meikyuu Black Company,6.23,https://myanimelist.net/anime/42340/Meikyuu_Black_Company,"[8251, 3525, 3249, 3354, 5867, 5463, 5355, 6049, 4328, 4780, 3544, 3024]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",9,42340.0,4732.416666666667,0.25
Meitantei Conan: Hannin no Hanzawa-san,6.17,https://myanimelist.net/anime/50010/Meitantei_Conan__Hannin_no_Hanzawa-san,[4358],[3],1,50010.0,4358.0,3.0
Meitantei Conan: Zero no Tea Time,8.51,https://myanimelist.net/anime/50012/Meitantei_Conan__Zero_no_Tea_Time,[4279],[5],1,50012.0,4279.0,5.0
Meitantei Holmes,6.14,https://myanimelist.net/anime/1972/Meitantei_Holmes,"[3191, 2271, 2461, 2339, 2208, 2559]","[0, 0, 0, 0, 0, 0]",6,1972.0,2504.8333333333335,0.0
Mekakucity Actors,8.07,https://myanimelist.net/anime/21603/Mekakucity_Actors,"[12922, 4285, 4174, 4541, 7505, 5109, 5047, 3128, 5290, 2882, 5748, 5934, 4826, 4367]","[1, 1, 0, 6, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",9,21603.0,5411.285714285715,0.7857142857142857
Memories,8.36,https://myanimelist.net/anime/1462/Memories,"[17962, 7588, 6882]","[0, 3, 2]",3,1462.0,10810.666666666666,1.6666666666666667
Memory (ONA),6.31,https://myanimelist.net/anime/8743/Memory_ONA,[3191],[0],1,8743.0,3191.0,0.0
Meng Qi Shi Shen: Huanxi Zhui Hun,5.5,https://myanimelist.net/anime/51203/Meng_Qi_Shi_Shen__Huanxi_Zhui_Hun,"[12186, 2540, 3398, 2537]","[7, 0, 1, 3]",4,51203.0,5165.25,2.75
Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,8.08,https://myanimelist.net/anime/37232/Merc_Storia__Mukiryoku_no_Shounen_to_Bin_no_Naka_no_Shoujo,"[6301, 2461, 2515, 2579, 3674, 3193, 3068, 2817, 2848, 2773, 2569, 2634]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,37232.0,3119.3333333333335,0.0
Mermaid Forest,6.55,https://myanimelist.net/anime/620/Mermaid_Forest,"[7399, 3101, 3366, 3197, 3883, 4856, 3920, 5405, 3831, 4197, 4255, 3577, 3117]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",9,620.0,4161.846153846154,0.15384615384615385
Metal Fight Beyblade,6.34,https://myanimelist.net/anime/5962/Metal_Fight_Beyblade,"[14627, 4497, 4245, 4154, 4985, 4296, 4040, 4304, 4123, 3736, 4174, 5985, 3997, 4269, 3514, 3569, 4103, 4091, 3623, 4210, 3270, 4089, 7185, 3699, 3337, 3631, 3541, 3908, 3937, 3531, 3480, 3743, 3251, 4418, 3884, 4069, 3831, 3977, 4003, 4166, 3557, 3612, 3633, 3543, 4758, 3779, 4735, 4757, 4529, 4230, 4054]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,5962.0,4287.823529411765,0.09803921568627451
Metallic Rouge,6.06,https://myanimelist.net/anime/54794/Metallic_Rouge,"[880, 153, 118, 596, 968, 392, 361, 352, 326, 257, 261]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,54794.0,424.0,0.0
Mezzo DSA,6.93,https://myanimelist.net/anime/222/Mezzo_DSA,"[4190, 2667, 2438, 2568, 2458, 3416, 2924, 2516, 2849, 2695, 2426, 2774, 2305]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,222.0,2786.6153846153848,0.0
Mi Yu Xing Zhe,7.58,https://myanimelist.net/anime/37175/Mi_Yu_Xing_Zhe,"[16847, 4703, 3428, 3883, 5545, 4989, 4473, 4718, 4808, 4118, 4912, 5225]","[1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",9,37175.0,5637.416666666667,0.25
Miami Guns,5.85,https://myanimelist.net/anime/783/Miami_Guns,"[5159, 3017, 2889, 2790, 2874, 3115, 2662, 2584, 2605, 3172, 2682, 2712, 2504]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,783.0,2981.923076923077,0.07692307692307693
